book-imbalance-0.2-5-1,mid_price,timestamp
-521.331,38254800.0,2022-05-20 00:00:43.195359
867.416,38255500.0,2022-05-20 00:00:44.195374
520.136,38256500.0,2022-05-20 00:00:45.195299
1308.89,38255500.0,2022-05-20 00:00:46.195268
657.867,38255300.0,2022-05-20 00:00:47.195416
-859.777,38245200.0,2022-05-20 00:00:48.195369
-781.301,38245800.0,2022-05-20 00:00:49.195284
359.253,38234900.0,2022-05-20 00:00:50.195222
-1666.02,38253600.0,2022-05-20 00:00:51.195311
-1086.24,38253600.0,2022-05-20 00:00:52.195257
-241.702,38253400.0,2022-05-20 00:00:53.195374
-814.105,38254800.0,2022-05-20 00:00:54.195329
-703.179,38254100.0,2022-05-20 00:00:55.195241
-218.512,38254100.0,2022-05-20 00:00:56.195181
-594.315,38254800.0,2022-05-20 00:00:57.195286
-1000.59,38254800.0,2022-05-20 00:00:58.195220
-872.865,38253400.0,2022-05-20 00:00:59.195162
-1291.17,38252700.0,2022-05-20 00:01:00.195289
-1559.41,38252700.0,2022-05-20 00:01:01.195469
-858.188,38252500.0,2022-05-20 00:01:02.195402
-1775.06,38254300.0,2022-05-20 00:01:03.195353
-1830.36,38252400.0,2022-05-20 00:01:04.195308
234.127,38253200.0,2022-05-20 00:01:05.195264
-686.702,38255700.0,2022-05-20 00:01:06.195344
-1008.11,38256500.0,2022-05-20 00:01:07.195257
-1007.99,38256500.0,2022-05-20 00:01:08.195233
-1235.81,38253900.0,2022-05-20 00:01:09.195207
359.253,38234900.0,2022-05-20 00:01:10.195337
-1235.81,38253900.0,2022-05-20 00:01:11.195274
-1235.81,38253900.0,2022-05-20 00:01:12.195418
-762.524,38254000.0,2022-05-20 00:01:13.195277
-590.15,38253100.0,2022-05-20 00:01:14.195163
114.51,38254300.0,2022-05-20 00:01:15.195287
-970.722,38253200.0,2022-05-20 00:01:16.195295
418.197,38253200.0,2022-05-20 00:01:17.195234
320.641,38253200.0,2022-05-20 00:01:18.195233
320.641,38253200.0,2022-05-20 00:01:19.195267
-824.064,38254100.0,2022-05-20 00:01:20.195400
359.253,38234900.0,2022-05-20 00:01:21.195382
-1165.43,38255300.0,2022-05-20 00:01:22.195355
-902.418,38256000.0,2022-05-20 00:01:23.195357
-902.418,38256000.0,2022-05-20 00:01:24.195212
-902.418,38256000.0,2022-05-20 00:01:25.195241
-894.844,38256000.0,2022-05-20 00:01:26.195228
-667.568,38256000.0,2022-05-20 00:01:27.195285
122.286,38256000.0,2022-05-20 00:01:28.195268
-715.234,38256100.0,2022-05-20 00:01:29.195243
-357.355,38256000.0,2022-05-20 00:01:30.195375
359.253,38234900.0,2022-05-20 00:01:31.195336
-739.524,38256000.0,2022-05-20 00:01:32.195342
-739.524,38256000.0,2022-05-20 00:01:33.195275
281.664,38250700.0,2022-05-20 00:01:34.195280
72.7005,38253300.0,2022-05-20 00:01:35.195307
-1181.91,38252600.0,2022-05-20 00:01:36.195251
-1181.91,38252600.0,2022-05-20 00:01:37.195324
-801.086,38252600.0,2022-05-20 00:01:38.195252
-789.955,38254500.0,2022-05-20 00:01:39.195198
359.253,38234900.0,2022-05-20 00:01:40.195269
334.821,38254300.0,2022-05-20 00:01:41.195386
-619.934,38257200.0,2022-05-20 00:01:42.195336
-268.628,38258600.0,2022-05-20 00:01:43.195280
-349.324,38257100.0,2022-05-20 00:01:44.195284
2123.95,38260600.0,2022-05-20 00:01:45.195292
3248.7,38265100.0,2022-05-20 00:01:46.195430
2960.36,38272100.0,2022-05-20 00:01:47.195498
2841.97,38270500.0,2022-05-20 00:01:48.195319
538.255,38268300.0,2022-05-20 00:01:49.195231
577.173,38269900.0,2022-05-20 00:01:50.195247
779.812,38269900.0,2022-05-20 00:01:51.195367
-230.548,38267400.0,2022-05-20 00:01:52.195391
-1686.01,38252700.0,2022-05-20 00:01:53.195294
-1584.76,38254800.0,2022-05-20 00:01:54.195407
-2629.71,38259600.0,2022-05-20 00:01:55.195383
-1687.28,38260000.0,2022-05-20 00:01:56.195315
-1175.47,38260300.0,2022-05-20 00:01:57.195296
-1052.6,38259600.0,2022-05-20 00:01:58.195380
-1500.65,38260900.0,2022-05-20 00:01:59.195320
-1120.46,38257700.0,2022-05-20 00:02:00.195361
-1012.62,38258200.0,2022-05-20 00:02:01.195392
-448.217,38257200.0,2022-05-20 00:02:02.195330
-301.109,38254300.0,2022-05-20 00:02:03.195344
-769.743,38255200.0,2022-05-20 00:02:04.195345
-2130.32,38254500.0,2022-05-20 00:02:05.195248
-2537.87,38254500.0,2022-05-20 00:02:06.195365
-736.521,38257600.0,2022-05-20 00:02:07.195429
-1366.53,38250000.0,2022-05-20 00:02:08.195317
-1272.77,38250000.0,2022-05-20 00:02:09.195221
-1272.77,38250000.0,2022-05-20 00:02:10.195199
359.253,38234900.0,2022-05-20 00:02:11.195301
-1393.54,38254000.0,2022-05-20 00:02:12.195250
-1449.68,38257100.0,2022-05-20 00:02:13.195277
-956.281,38254600.0,2022-05-20 00:02:14.195310
359.253,38234900.0,2022-05-20 00:02:15.195277
-834.304,38259400.0,2022-05-20 00:02:16.195354
-834.304,38259400.0,2022-05-20 00:02:17.195354
-97.1503,38260300.0,2022-05-20 00:02:18.195274
359.253,38234900.0,2022-05-20 00:02:19.195295
-12.3545,38256100.0,2022-05-20 00:02:20.195232
-708.884,38254900.0,2022-05-20 00:02:21.195236
-1587.78,38254500.0,2022-05-20 00:02:22.195247
-1561.16,38249200.0,2022-05-20 00:02:23.195214
-1561.16,38249200.0,2022-05-20 00:02:24.195234
359.253,38234900.0,2022-05-20 00:02:25.195263
-2354.87,38250200.0,2022-05-20 00:02:26.195317
-1987.76,38249700.0,2022-05-20 00:02:27.195242
-1396.92,38250800.0,2022-05-20 00:02:28.195226
-1396.92,38250800.0,2022-05-20 00:02:29.195416
-1173.71,38254000.0,2022-05-20 00:02:30.195384
359.253,38234900.0,2022-05-20 00:02:31.195323
-1168.92,38254000.0,2022-05-20 00:02:32.195241
-1168.92,38254000.0,2022-05-20 00:02:33.195295
-1096.2,38253300.0,2022-05-20 00:02:34.195318
-884.46,38253300.0,2022-05-20 00:02:35.195275
359.253,38234900.0,2022-05-20 00:02:36.195265
100.557,38250600.0,2022-05-20 00:02:37.195305
249.72,38250600.0,2022-05-20 00:02:38.195346
249.72,38250600.0,2022-05-20 00:02:39.195336
408.102,38249900.0,2022-05-20 00:02:40.195352
200.68,38251800.0,2022-05-20 00:02:41.195308
-667.091,38252500.0,2022-05-20 00:02:42.195250
-1205.55,38251500.0,2022-05-20 00:02:43.195235
-958.271,38252100.0,2022-05-20 00:02:44.195210
-707.513,38253300.0,2022-05-20 00:02:45.195220
-482.695,38253500.0,2022-05-20 00:02:46.195225
778.433,38253900.0,2022-05-20 00:02:47.195267
557.275,38253400.0,2022-05-20 00:02:48.195273
359.253,38234900.0,2022-05-20 00:02:49.195295
216.003,38253100.0,2022-05-20 00:02:50.195255
220.364,38253400.0,2022-05-20 00:02:51.195217
272.352,38253400.0,2022-05-20 00:02:52.195244
272.352,38253400.0,2022-05-20 00:02:53.195210
-1359.21,38250700.0,2022-05-20 00:02:54.195198
-208.61,38243500.0,2022-05-20 00:02:55.195212
471.834,38242600.0,2022-05-20 00:02:56.195253
-372.942,38244100.0,2022-05-20 00:02:57.195457
-372.942,38244100.0,2022-05-20 00:02:58.195495
-1249.82,38243600.0,2022-05-20 00:02:59.195464
-1304.28,38243600.0,2022-05-20 00:03:00.195368
-2035.9,38245600.0,2022-05-20 00:03:01.195220
-1417.6,38245600.0,2022-05-20 00:03:02.195239
359.253,38234900.0,2022-05-20 00:03:03.195248
-1119.46,38251400.0,2022-05-20 00:03:04.195327
-1438.81,38247800.0,2022-05-20 00:03:05.195294
-1197.31,38246700.0,2022-05-20 00:03:06.195254
-1601.54,38244800.0,2022-05-20 00:03:07.195247
359.253,38234900.0,2022-05-20 00:03:08.195218
-788.514,38236700.0,2022-05-20 00:03:09.195273
-711.35,38235500.0,2022-05-20 00:03:10.195286
-1087.23,38234100.0,2022-05-20 00:03:11.195251
-1382.95,38236900.0,2022-05-20 00:03:12.195198
-1827.56,38236000.0,2022-05-20 00:03:13.195180
-2231.22,38237400.0,2022-05-20 00:03:14.195314
-1579.8,38233800.0,2022-05-20 00:03:15.195334
-1237.73,38234000.0,2022-05-20 00:03:16.195278
-477.313,38241100.0,2022-05-20 00:03:17.195242
359.253,38234900.0,2022-05-20 00:03:18.195203
1064.89,38240200.0,2022-05-20 00:03:19.195284
-509.016,38231400.0,2022-05-20 00:03:20.195271
-1443.61,38233200.0,2022-05-20 00:03:21.195264
359.253,38234900.0,2022-05-20 00:03:22.195210
-2832.9,38219800.0,2022-05-20 00:03:23.195311
-1340.38,38220400.0,2022-05-20 00:03:24.195342
-4483.2,38225300.0,2022-05-20 00:03:25.195290
-3657.43,38230000.0,2022-05-20 00:03:26.195373
-729.208,38231000.0,2022-05-20 00:03:27.195477
359.253,38234900.0,2022-05-20 00:03:28.195288
359.253,38234900.0,2022-05-20 00:03:29.195222
-3692.09,38224500.0,2022-05-20 00:03:30.195213
-3609.09,38225700.0,2022-05-20 00:03:31.195337
623.012,38230200.0,2022-05-20 00:03:32.195234
623.012,38230200.0,2022-05-20 00:03:33.195273
-393.137,38232000.0,2022-05-20 00:03:34.195342
208.709,38235800.0,2022-05-20 00:03:35.195388
930.474,38235000.0,2022-05-20 00:03:36.195294
619.96,38233300.0,2022-05-20 00:03:37.195279
2448.88,38234800.0,2022-05-20 00:03:38.195223
1762.5,38235200.0,2022-05-20 00:03:39.195395
1545.01,38237600.0,2022-05-20 00:03:40.195320
4714.73,38240100.0,2022-05-20 00:03:41.195274
2906.47,38241400.0,2022-05-20 00:03:42.195312
888.387,38240100.0,2022-05-20 00:03:43.195302
889.107,38242400.0,2022-05-20 00:03:44.195188
385.967,38241800.0,2022-05-20 00:03:45.195231
385.967,38241800.0,2022-05-20 00:03:46.195319
377.044,38239000.0,2022-05-20 00:03:47.195311
359.253,38234900.0,2022-05-20 00:03:48.195264
596.241,38239600.0,2022-05-20 00:03:49.195383
444.303,38239500.0,2022-05-20 00:03:50.195342
1077.26,38243400.0,2022-05-20 00:03:51.195196
2186.51,38243200.0,2022-05-20 00:03:52.195249
238.826,38250600.0,2022-05-20 00:03:53.195378
1129.27,38245800.0,2022-05-20 00:03:54.195469
1791.22,38243000.0,2022-05-20 00:03:55.195344
359.253,38234900.0,2022-05-20 00:03:56.195303
2467.11,38241500.0,2022-05-20 00:03:57.195255
2467.11,38241500.0,2022-05-20 00:03:58.195299
2467.11,38241500.0,2022-05-20 00:03:59.195465
2586.2,38241400.0,2022-05-20 00:04:00.195408
2135.77,38242100.0,2022-05-20 00:04:01.195498
401.22,38243200.0,2022-05-20 00:04:02.195518
934.896,38242600.0,2022-05-20 00:04:03.195461
575.233,38240100.0,2022-05-20 00:04:04.195307
574.019,38241400.0,2022-05-20 00:04:05.195305
1779.03,38248100.0,2022-05-20 00:04:06.195419
1948.47,38250400.0,2022-05-20 00:04:07.195351
95.3307,38251400.0,2022-05-20 00:04:08.195190
359.253,38234900.0,2022-05-20 00:04:09.195336
2921.52,38248800.0,2022-05-20 00:04:10.195324
1715.14,38249900.0,2022-05-20 00:04:11.195394
1862.91,38251400.0,2022-05-20 00:04:12.195458
1862.91,38251400.0,2022-05-20 00:04:13.195283
886.142,38252200.0,2022-05-20 00:04:14.195209
1596.96,38251000.0,2022-05-20 00:04:15.195264
155.982,38248200.0,2022-05-20 00:04:16.195200
359.253,38234900.0,2022-05-20 00:04:17.195295
693.685,38250900.0,2022-05-20 00:04:18.195297
-410.6,38251500.0,2022-05-20 00:04:19.195245
359.253,38234900.0,2022-05-20 00:04:20.195298
359.253,38234900.0,2022-05-20 00:04:21.195265
376.485,38263000.0,2022-05-20 00:04:22.195229
908.115,38264000.0,2022-05-20 00:04:23.195304
1477.95,38264300.0,2022-05-20 00:04:24.195270
1633.48,38263800.0,2022-05-20 00:04:25.195416
359.253,38234900.0,2022-05-20 00:04:26.195492
1665.7,38263800.0,2022-05-20 00:04:27.195371
1255.98,38263000.0,2022-05-20 00:04:28.195241
359.253,38234900.0,2022-05-20 00:04:29.195243
607.821,38264100.0,2022-05-20 00:04:30.195267
359.253,38234900.0,2022-05-20 00:04:31.195293
550.087,38261600.0,2022-05-20 00:04:32.195334
359.253,38234900.0,2022-05-20 00:04:33.195320
179.171,38260500.0,2022-05-20 00:04:34.195282
359.253,38234900.0,2022-05-20 00:04:35.195305
-114.584,38262400.0,2022-05-20 00:04:36.195376
713.26,38270700.0,2022-05-20 00:04:37.195343
1381.45,38272500.0,2022-05-20 00:04:38.195359
1152.46,38272600.0,2022-05-20 00:04:39.195308
1381.45,38272500.0,2022-05-20 00:04:40.195311
830.393,38271400.0,2022-05-20 00:04:41.195373
1164.95,38269900.0,2022-05-20 00:04:42.195268
1594.11,38269800.0,2022-05-20 00:04:43.195203
427.908,38267400.0,2022-05-20 00:04:44.195297
427.908,38267400.0,2022-05-20 00:04:45.195212
427.908,38267400.0,2022-05-20 00:04:46.195193
451.483,38266500.0,2022-05-20 00:04:47.195262
359.253,38234900.0,2022-05-20 00:04:48.195267
487.519,38265100.0,2022-05-20 00:04:49.195277
1167.27,38267900.0,2022-05-20 00:04:50.195443
711.968,38264500.0,2022-05-20 00:04:51.195420
669.316,38265400.0,2022-05-20 00:04:52.195426
1144.83,38267000.0,2022-05-20 00:04:53.195336
926.2,38268000.0,2022-05-20 00:04:54.195256
-182.357,38263000.0,2022-05-20 00:04:55.195283
-182.357,38263000.0,2022-05-20 00:04:56.195385
532.851,38264200.0,2022-05-20 00:04:57.195296
532.851,38264200.0,2022-05-20 00:04:58.195527
135.277,38266600.0,2022-05-20 00:04:59.195603
81.8383,38265600.0,2022-05-20 00:05:00.195353
989.276,38262800.0,2022-05-20 00:05:01.195241
359.253,38234900.0,2022-05-20 00:05:02.195267
847.525,38267900.0,2022-05-20 00:05:03.195267
359.253,38234900.0,2022-05-20 00:05:04.195271
359.253,38234900.0,2022-05-20 00:05:05.195276
286.429,38266900.0,2022-05-20 00:05:06.195426
845.293,38266000.0,2022-05-20 00:05:07.195271
845.293,38266000.0,2022-05-20 00:05:08.195160
386.817,38266000.0,2022-05-20 00:05:09.195297
255.138,38266000.0,2022-05-20 00:05:10.195303
-222.093,38262100.0,2022-05-20 00:05:11.195269
-222.093,38262100.0,2022-05-20 00:05:12.195364
-688.267,38262900.0,2022-05-20 00:05:13.195229
-44.6392,38262800.0,2022-05-20 00:05:14.195189
169.472,38263900.0,2022-05-20 00:05:15.195266
169.472,38263900.0,2022-05-20 00:05:16.195262
-523.466,38259800.0,2022-05-20 00:05:17.195268
-1221.24,38257900.0,2022-05-20 00:05:18.195257
-941.384,38257700.0,2022-05-20 00:05:19.195285
-1419.04,38259000.0,2022-05-20 00:05:20.195442
-1961.19,38260100.0,2022-05-20 00:05:21.195353
-1723.3,38258700.0,2022-05-20 00:05:22.195341
-1195.61,38257500.0,2022-05-20 00:05:23.195457
-1582.02,38251800.0,2022-05-20 00:05:24.195432
-476.528,38250000.0,2022-05-20 00:05:25.195399
600.982,38248500.0,2022-05-20 00:05:26.195344
68.8807,38248300.0,2022-05-20 00:05:27.195370
359.253,38234900.0,2022-05-20 00:05:28.195407
897.935,38249400.0,2022-05-20 00:05:29.195357
757.895,38252100.0,2022-05-20 00:05:30.195263
627.082,38251700.0,2022-05-20 00:05:31.195192
-668.026,38259100.0,2022-05-20 00:05:32.195287
1200.35,38262800.0,2022-05-20 00:05:33.195273
588.73,38263300.0,2022-05-20 00:05:34.195358
588.73,38263300.0,2022-05-20 00:05:35.195275
491.091,38258400.0,2022-05-20 00:05:36.195213
40.6622,38239700.0,2022-05-20 00:05:37.195289
-1748.98,38237000.0,2022-05-20 00:05:38.195271
359.253,38234900.0,2022-05-20 00:05:39.195281
-986.669,38236700.0,2022-05-20 00:05:40.195228
-1539.32,38254400.0,2022-05-20 00:05:41.195194
-1409.77,38251000.0,2022-05-20 00:05:42.195408
-1938.64,38252800.0,2022-05-20 00:05:43.195361
-1929.89,38252400.0,2022-05-20 00:05:44.195175
-628.62,38254700.0,2022-05-20 00:05:45.195202
-628.62,38254700.0,2022-05-20 00:05:46.195302
265.647,38237800.0,2022-05-20 00:05:47.195287
-1884.13,38230400.0,2022-05-20 00:05:48.195210
-1460.55,38226300.0,2022-05-20 00:05:49.195384
17.7347,38232300.0,2022-05-20 00:05:50.195284
-453.73,38231300.0,2022-05-20 00:05:51.195273
-879.776,38232400.0,2022-05-20 00:05:52.195344
-1327.89,38230800.0,2022-05-20 00:05:53.195269
359.253,38234900.0,2022-05-20 00:05:54.195325
-1056.55,38238900.0,2022-05-20 00:05:55.195276
-813.027,38249300.0,2022-05-20 00:05:56.195444
506.696,38241100.0,2022-05-20 00:05:57.195506
-337.075,38221100.0,2022-05-20 00:05:58.195528
-1317.61,38221100.0,2022-05-20 00:05:59.195512
-1794.46,38222100.0,2022-05-20 00:06:00.195395
-633.596,38220700.0,2022-05-20 00:06:01.195223
-573.563,38222800.0,2022-05-20 00:06:02.195253
-1016.99,38226500.0,2022-05-20 00:06:03.195294
-1550.69,38230600.0,2022-05-20 00:06:04.195259
-586.045,38231300.0,2022-05-20 00:06:05.195229
-1550.69,38230600.0,2022-05-20 00:06:06.195320
930.534,38228200.0,2022-05-20 00:06:07.195246
958.04,38227400.0,2022-05-20 00:06:08.195204
467.854,38227000.0,2022-05-20 00:06:09.195316
-216.648,38226200.0,2022-05-20 00:06:10.195442
-965.689,38220600.0,2022-05-20 00:06:11.195311
359.253,38234900.0,2022-05-20 00:06:12.195390
-1489.64,38216600.0,2022-05-20 00:06:13.195349
-1805.34,38217800.0,2022-05-20 00:06:14.195294
-3361.95,38220200.0,2022-05-20 00:06:15.195244
-1721.66,38220000.0,2022-05-20 00:06:16.195331
-272.822,38219100.0,2022-05-20 00:06:17.195263
-21.1812,38221500.0,2022-05-20 00:06:18.195143
-316.653,38223800.0,2022-05-20 00:06:19.195193
-21.1812,38221500.0,2022-05-20 00:06:20.195214
-846.434,38224400.0,2022-05-20 00:06:21.195212
-375.159,38221700.0,2022-05-20 00:06:22.195260
-1255.42,38212500.0,2022-05-20 00:06:23.195203
-2363.99,38211300.0,2022-05-20 00:06:24.195242
-3787.89,38214300.0,2022-05-20 00:06:25.195261
-3673.17,38214400.0,2022-05-20 00:06:26.195261
-757.694,38218600.0,2022-05-20 00:06:27.195251
-795.343,38217600.0,2022-05-20 00:06:28.195283
120.785,38217600.0,2022-05-20 00:06:29.195267
302.396,38217600.0,2022-05-20 00:06:30.195207
-261.064,38217600.0,2022-05-20 00:06:31.195309
-14.1105,38219700.0,2022-05-20 00:06:32.195410
619.707,38221000.0,2022-05-20 00:06:33.195354
-14.1105,38219700.0,2022-05-20 00:06:34.195369
-697.241,38221000.0,2022-05-20 00:06:35.195284
-49.7864,38222300.0,2022-05-20 00:06:36.195181
-2077.86,38210100.0,2022-05-20 00:06:37.195211
-2795.67,38210100.0,2022-05-20 00:06:38.195190
-1481.62,38212300.0,2022-05-20 00:06:39.195236
-1124.42,38212100.0,2022-05-20 00:06:40.195301
359.253,38234900.0,2022-05-20 00:06:41.195301
-55.132,38212100.0,2022-05-20 00:06:42.195217
-608.42,38216000.0,2022-05-20 00:06:43.195262
-1050.73,38215600.0,2022-05-20 00:06:44.195336
-2717.32,38212400.0,2022-05-20 00:06:45.195326
359.253,38234900.0,2022-05-20 00:06:46.195344
-1538.38,38212400.0,2022-05-20 00:06:47.195374
359.253,38234900.0,2022-05-20 00:06:48.195288
-74.4327,38220900.0,2022-05-20 00:06:49.195348
73.5997,38225100.0,2022-05-20 00:06:50.195276
1187.25,38225900.0,2022-05-20 00:06:51.195249
1187.25,38225900.0,2022-05-20 00:06:52.195273
-1258.12,38227500.0,2022-05-20 00:06:53.195339
527.972,38222600.0,2022-05-20 00:06:54.195318
-417.115,38222700.0,2022-05-20 00:06:55.195303
-143.125,38222700.0,2022-05-20 00:06:56.195355
-5.78502,38224200.0,2022-05-20 00:06:57.195301
359.253,38234900.0,2022-05-20 00:06:58.195372
-220.117,38227500.0,2022-05-20 00:06:59.195300
933.864,38227500.0,2022-05-20 00:07:00.195272
-509.912,38230000.0,2022-05-20 00:07:01.195228
-121.857,38231300.0,2022-05-20 00:07:02.195367
-1208.28,38230300.0,2022-05-20 00:07:03.195382
-49.9212,38227100.0,2022-05-20 00:07:04.195320
-33.7545,38227300.0,2022-05-20 00:07:05.195397
56.5322,38225300.0,2022-05-20 00:07:06.195331
-117.263,38225300.0,2022-05-20 00:07:07.195371
-873.261,38221800.0,2022-05-20 00:07:08.195337
-1116.06,38220900.0,2022-05-20 00:07:09.195246
-822.719,38220900.0,2022-05-20 00:07:10.195238
-719.683,38223800.0,2022-05-20 00:07:11.195277
-383.487,38225300.0,2022-05-20 00:07:12.195357
1197.94,38223700.0,2022-05-20 00:07:13.195322
900.213,38223700.0,2022-05-20 00:07:14.195176
1330.98,38222000.0,2022-05-20 00:07:15.195218
1415.74,38220200.0,2022-05-20 00:07:16.195309
-932.589,38220200.0,2022-05-20 00:07:17.195232
-932.589,38220200.0,2022-05-20 00:07:18.195234
290.432,38218700.0,2022-05-20 00:07:19.195416
-562.865,38217000.0,2022-05-20 00:07:20.195351
309.298,38217900.0,2022-05-20 00:07:21.195265
485.139,38217900.0,2022-05-20 00:07:22.195190
548.189,38219700.0,2022-05-20 00:07:23.195229
-706.842,38216200.0,2022-05-20 00:07:24.195330
124.497,38215100.0,2022-05-20 00:07:25.195445
-555.256,38215900.0,2022-05-20 00:07:26.195369
-505.475,38215900.0,2022-05-20 00:07:27.195381
-934.512,38214400.0,2022-05-20 00:07:28.195350
-331.824,38212000.0,2022-05-20 00:07:29.195306
31.241,38213200.0,2022-05-20 00:07:30.195258
400.218,38215000.0,2022-05-20 00:07:31.195393
31.241,38213200.0,2022-05-20 00:07:32.195327
233.553,38218800.0,2022-05-20 00:07:33.195329
459.534,38219000.0,2022-05-20 00:07:34.195353
-912.703,38209700.0,2022-05-20 00:07:35.195375
359.253,38234900.0,2022-05-20 00:07:36.195325
-1.2793,38208300.0,2022-05-20 00:07:37.195423
-429.343,38215100.0,2022-05-20 00:07:38.195432
-740.202,38215100.0,2022-05-20 00:07:39.195311
359.253,38234900.0,2022-05-20 00:07:40.195343
-853.455,38210800.0,2022-05-20 00:07:41.195261
-617.289,38214200.0,2022-05-20 00:07:42.195261
-1703.11,38210800.0,2022-05-20 00:07:43.195370
359.253,38234900.0,2022-05-20 00:07:44.195325
-9.8564,38208300.0,2022-05-20 00:07:45.195379
-438.551,38205200.0,2022-05-20 00:07:46.195372
359.253,38234900.0,2022-05-20 00:07:47.195292
-535.456,38207700.0,2022-05-20 00:07:48.195381
-1446.94,38207700.0,2022-05-20 00:07:49.195373
-1446.94,38207700.0,2022-05-20 00:07:50.195357
-1446.94,38207700.0,2022-05-20 00:07:51.195410
359.253,38234900.0,2022-05-20 00:07:52.195442
-452.429,38210100.0,2022-05-20 00:07:53.195378
-220.979,38209200.0,2022-05-20 00:07:54.195261
-251.165,38212400.0,2022-05-20 00:07:55.195256
-251.165,38212400.0,2022-05-20 00:07:56.195309
160.287,38215000.0,2022-05-20 00:07:57.195245
1660.4,38215800.0,2022-05-20 00:07:58.195270
2073.05,38214800.0,2022-05-20 00:07:59.195187
1100.62,38213500.0,2022-05-20 00:08:00.195287
903.63,38212500.0,2022-05-20 00:08:01.195250
1620.29,38210100.0,2022-05-20 00:08:02.195268
1620.29,38210100.0,2022-05-20 00:08:03.195245
898.562,38210100.0,2022-05-20 00:08:04.195375
898.562,38210100.0,2022-05-20 00:08:05.195335
-497.773,38207600.0,2022-05-20 00:08:06.195274
-612.192,38205500.0,2022-05-20 00:08:07.195261
-1217.59,38207000.0,2022-05-20 00:08:08.195241
-2072.52,38207200.0,2022-05-20 00:08:09.195230
-885.051,38208200.0,2022-05-20 00:08:10.195373
-594.362,38208700.0,2022-05-20 00:08:11.195629
-594.362,38208700.0,2022-05-20 00:08:12.195645
-474.456,38211100.0,2022-05-20 00:08:13.195423
359.253,38234900.0,2022-05-20 00:08:14.195319
-667.378,38209500.0,2022-05-20 00:08:15.195275
-801.648,38206000.0,2022-05-20 00:08:16.195279
-473.708,38206100.0,2022-05-20 00:08:17.195404
-485.986,38206900.0,2022-05-20 00:08:18.195427
1299.84,38212500.0,2022-05-20 00:08:19.195308
1280.56,38212600.0,2022-05-20 00:08:20.195273
-324.316,38210700.0,2022-05-20 00:08:21.195193
-299.185,38197700.0,2022-05-20 00:08:22.195241
99.631,38198000.0,2022-05-20 00:08:23.195190
-442.404,38196000.0,2022-05-20 00:08:24.195368
-251.099,38196100.0,2022-05-20 00:08:25.195302
359.253,38234900.0,2022-05-20 00:08:26.195273
359.253,38234900.0,2022-05-20 00:08:27.195213
-2262.51,38190900.0,2022-05-20 00:08:28.195357
-2396.78,38193000.0,2022-05-20 00:08:29.195417
-1966.14,38195200.0,2022-05-20 00:08:30.195247
-1308.08,38189600.0,2022-05-20 00:08:31.195316
-582.395,38188100.0,2022-05-20 00:08:32.195287
-494.75,38187400.0,2022-05-20 00:08:33.195351
-955.814,38190900.0,2022-05-20 00:08:34.195290
-23.0255,38190500.0,2022-05-20 00:08:35.195308
-48.2457,38192300.0,2022-05-20 00:08:36.195386
359.253,38234900.0,2022-05-20 00:08:37.195378
